ID,GS,Cuadrante,DO,fHORA,Ano,Guanacos,DMin,DMax,Patch,Log C2,ALev,NComp,Agr,Sync.Max,ACT,Chulengos,Chu_PA,Sync4
349,GsC,SE,521,T1,8,3,4,20,"251,328","0,843938374",1,2,0,"0,666666667","0,333333333",0,0,"6,25"
352,GsC,SE,709,T1,8,3,5,30,"471,24","0,953082844",1,1,0,1,1,0,0,"5,357142857"
353,F,SE,592,T1,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
355,GsC,SE,715,T1,8,3,5,100,"1570,8","0,998840334",1,2,1,"0,666666667","0,333333333",0,0,"4,166666667"
356,F,SE,760,T1,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
358,GsC,SE,1010,T2,8,3,20,50,"3141,6","1,475961589",1,1,0,1,1,0,0,"1,071428571"
359,GsC,SE,1176,T2,8,3,50,100,15708,"1,843938374",1,2,0,"0,666666667","0,333333333",0,0,"4,166666667"
360,F,SE,889,T2,8,11,3,50,"471,24","0,208603588",1,1,0,1,1,1,1,"1,136363636"
363,F,SE,904,T2,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,1,1,"1,25"
364,GsC,SE,980,T2,8,3,30,50,"4712,4","1,594060901",1,1,1,1,1,0,0,"2,678571429"
365,F,SE,914,T2,8,11,2,5,"31,416","-0,088309841",1,1,0,1,1,1,1,"3,125"
366,F,SE,874,T2,8,2,5,5,"78,54","0,895090897",1,1,0,1,1,1,1,"1,136363636"
367,GsC,SE,1614,T2,8,2,5,5,"78,54","0,895090897","0,5",2,0,"0,5","0,125",0,0,"0,657894737"
368,GsC,SE,1177,T2,8,3,5,20,"314,16","0,923119621",1,1,0,1,1,0,0,"8,333333333"
369,F,SE,905,T2,8,11,2,15,"94,248","0,003460532",1,2,0,"0,818181818","0,409090909",1,1,"4,166666667"
371,F,SE,973,T2,8,11,2,4,"25,1328","-0,118273065",1,1,0,1,1,1,1,"3,125"
372,GsC,SE,1183,T2,8,12,1,10,"31,416","-0,322393047",1,1,0,1,1,0,0,"1,785714286"
375,F,SE,765,T2,8,11,1,4,"12,5664","-0,340121814","0,909090909",3,0,"0,818181818","0,247933884",1,1,"6,25"
376,GsC,SE,1174,T2,8,15,1,10,"31,416","-0,41930306",1,1,0,1,1,0,0,"1,923076923"
378,F,SE,823,T3,8,11,1,15,"47,124","-0,271240525","0,727272727",2,0,"0,727272727","0,26446281",1,1,"6,25"
379,GsC,SE,1154,T3,8,15,2,10,"62,832","-0,156061626",1,1,0,1,1,0,0,"1,785714286"
382,GsC,SE,1414,T3,8,12,2,10,"62,832","-0,059151613","0,75",2,0,"0,75","0,28125",0,0,"2,5"
383,GsC,SE,628,T3,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,0,0,"8,333333333"
384,GsC,SE,889,T3,8,3,20,50,"3141,6","1,475961589",1,1,0,1,1,0,0,"1,041666667"
385,GsC,SE,1432,T3,8,13,2,50,"314,16","-0,031765812",1,2,0,"0,769230769","0,384615385",0,0,"1,5625"
386,GsC,SE,1473,T3,8,16,2,100,"628,32","-0,113509275",1,1,0,1,1,0,0,"2,272727273"
387,GsC,SE,685,T4,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,0,0,"8,333333333"
388,GsC,SE,929,T4,8,3,5,30,"471,24","0,953082844",1,1,0,1,1,0,0,"5,357142857"
389,GsC,SE,1426,T4,8,12,2,10,"62,832","-0,059151613",1,1,0,1,1,0,0,"12,5"
390,GsC,SE,1424,T4,8,13,5,30,"471,24","0,316260746",1,1,0,1,1,0,0,"1,315789474"
392,GsC,SE,866,T4,8,3,5,2,"31,416","0,475961589",1,1,0,1,1,0,0,"12,5"
393,GsC,SE,1555,T4,8,8,2,10,"62,832","0,116939647",1,1,0,1,1,0,0,"8,333333333"
394,F,SE,745,T4,8,11,2,30,"188,496","0,029789471",1,2,0,"0,909090909","0,454545455",1,1,"4,166666667"
395,GsC,SE,1433,T4,8,12,2,15,"94,248","-0,034328029",1,1,0,1,1,0,0,"8,333333333"
397,GsC,SE,1627,T4,8,5,2,5,"31,416","0,25411284",1,1,0,1,1,0,0,"6,25"
398,GsC,SE,1427,T4,8,12,5,50,"785,4","0,376576957",1,1,0,1,1,0,0,"4,166666667"
399,F,SE,910,T4,8,13,2,20,"125,664","-0,056125158",1,2,0,"0,846153846","0,423076923",2,1,"4,166666667"
401,GsC,SE,1513,T4,8,3,5,30,"471,24","0,953082844",1,1,0,1,1,0,0,"5,357142857"
402,GsC,SE,1101,T4,8,10,5,15,"235,62","0,372212152",1,1,0,1,1,0,0,"2,5"
403,GsC,SE,1398,T4,8,12,2,15,"94,248","-0,034328029",1,2,0,"0,916666667","0,458333333",0,0,"0,304878049"
404,GsC,SE,1007,T5,8,2,5,10,"157,08","1,020029634",1,1,0,1,1,0,0,"0,694444444"
405,GsC,SE,1273,T5,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,0,0,"1,785714286"
406,GsC,SE,1121,T5,8,10,2,10,"62,832","0,020029634",1,1,0,1,1,0,0,"12,5"
407,F,SE,1055,T5,8,11,5,50,"785,4","0,414365518",1,1,0,1,1,1,1,"1,136363636"
410,GsC,SE,1211,T5,8,3,10,50,"1570,8","1,241878383",1,1,0,1,1,0,0,"1,25"
411,GsC,SE,1111,T5,8,4,10,30,"942,48","1,071182156",1,1,0,1,1,0,0,"6,25"
412,GsC,SE,1292,T5,8,5,10,50,"1570,8","1,020029634",1,2,0,"0,8","0,4",0,0,"1,136363636"
413,F,SE,1018,T5,8,11,5,20,"314,16","0,35884819","0,909090909",2,0,"0,909090909","0,41322314",1,1,"4,166666667"
415,GsC,SE,979,T5,8,3,10,50,"1570,8","1,241878383",1,1,0,1,1,0,0,"1,25"
416,GsC,SE,1243,T5,8,4,5,50,"785,4","0,853698212",1,2,0,"0,75","0,375",0,0,"1,5625"
417,GsC,SE,1259,T5,8,5,2,10,"62,832","0,321059629",1,1,0,1,1,0,0,"2,272727273"
418,F,SE,1009,T5,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
419,GsC,SE,916,T5,8,3,3,10,"94,248","0,684237532",1,1,0,1,1,0,0,"2,777777778"
420,GsC,SE,1240,T5,8,3,10,30,"942,48","1,196120893",1,1,0,1,1,0,0,"2,34375"
421,GsC,SE,896,T5,8,11,30,30,"2827,44","0,932879458",1,1,0,1,1,0,0,"1,041666667"
422,GsC,SE,975,T5,8,12,3,20,"188,496","0,135423052",1,1,0,1,1,0,0,"4,166666667"
424,GsC,SE,712,T5,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,0,0,"8,333333333"
425,GsC,SE,876,T5,8,2,5,10,"157,08","1,020029634",1,1,0,1,1,0,0,"0,694444444"
426,F,SE,1040,T5,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,1,1,"1,25"
427,F,SE,791,T5,8,6,2,5,"31,416","0,174931594",1,1,0,1,1,1,1,"2,5"
428,GsC,SE,1274,T5,8,6,10,50,"1570,8","0,940848387",1,1,0,1,1,0,0,"12,5"
429,GsC,SE,1923,T5,8,7,2,5,"31,416","0,107984804",1,1,0,1,1,0,0,"12,5"
430,GsC,SE,1346,T5,8,9,2,15,"94,248","0,090610708",1,1,0,1,1,0,0,"4,166666667"
431,GsC,SE,1825,T5,8,9,2,50,"314,16","0,127935031",1,1,0,1,1,0,0,"2,272727273"
432,F,SE,761,T5,8,11,2,5,"31,416","-0,088309841",1,1,0,1,1,1,1,"3,125"
433,GsC,SE,1552,T5,8,17,2,30,"188,496","-0,159266765",1,2,1,"0,823529412","0,411764706",0,0,"1,136363636"
435,GsC,SO,939,T1,8,2,10,20,"628,32","1,321059629","0,5",2,0,"0,5","0,125",0,0,"0,595238095"
436,GsC,SO,1859,T1,8,3,5,50,"785,4","0,978636948",1,1,0,1,1,0,0,"1,785714286"
437,GsC,SE,697,T1,8,4,2,10,"62,832","0,417969642",1,1,0,1,1,0,0,"0,833333333"
438,GsC,SO,1802,T1,8,6,2,30,"188,496","0,293030906",1,1,0,1,1,0,0,"2,777777778"
439,GsC,SE,1101,T1,8,7,2,10,"62,832","0,174931594",1,1,0,1,1,0,0,5
440,GsC,SE,1427,T1,8,9,5,50,"785,4","0,501515694",1,1,0,1,1,0,0,"2,272727273"
441,F,SE,815,T1,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
442,GsC,SO,1133,T1,8,23,2,100,"628,32","-0,271117128",1,1,0,1,1,0,0,"8,333333333"
445,GsC,SE,900,T1,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,0,0,"8,333333333"
446,GsC,SO,1855,T1,8,4,5,50,"785,4","0,853698212",1,1,0,1,1,0,0,"3,409090909"
447,GsC,SE,745,T1,8,7,2,20,"125,664","0,212720154",1,1,0,1,1,0,0,"0,925925926"
448,F,SE,775,T1,8,12,2,50,"314,16","0,002996294",1,1,0,1,1,1,1,"1,388888889"
449,GsC,SE,1209,T1,8,13,5,15,"235,62","0,258268799",1,1,0,1,1,0,0,5
450,GsC,SO,1708,T1,8,14,2,50,"314,16","-0,063950495",1,2,0,"0,857142857","0,428571429",0,0,"0,961538462"
451,GsC,SO,1206,T1,8,23,2,20,"125,664","-0,303909642",1,1,0,1,1,0,0,"1,785714286"
454,GsC,SO,1742,T2,8,4,2,5,"31,416","0,351022853",1,1,0,1,1,0,0,"3,571428571"
455,GsC,SO,1830,T2,8,8,5,100,"1570,8","0,572871602",1,2,0,"0,5","0,25",0,0,"0,625"
456,F,SE,580,T2,8,10,10,30,"942,48","0,673242147","0,4",2,0,"0,6","0,12",1,1,"6,25"
457,F,SE,776,T2,8,12,2,20,"125,664","-0,021363052",1,1,0,1,1,1,1,"2,083333333"
458,GsC,SE,1345,T2,8,17,10,5,"157,08","0,090610708",1,1,0,1,1,0,0,"12,5"
459,GsC,SO,1191,T2,8,34,2,100,"628,32","-0,440868209",1,1,0,1,1,0,0,"1,315789474"
461,GsC,SE,1155,T2,8,2,5,5,"78,54","0,895090897",1,1,0,1,1,0,0,"1,5625"
462,GsC,SE,1422,T2,8,7,2,10,"62,832","0,174931594",1,1,0,1,1,0,0,5
463,GsC,SE,584,T2,8,9,1,50,"157,08","-0,164661797","0,444444444",2,0,"0,555555556","0,12345679",0,0,"0,462962963"
464,F,SE,736,T2,8,10,2,15,"94,248","0,044853217","0,9",2,0,"0,9","0,405",2,1,"4,166666667"
465,F,SE,833,T2,8,12,2,30,"188,496","-0,00799909",1,1,0,1,1,1,1,"1,785714286"
466,GsC,SO,1717,T2,8,16,10,50,"1570,8","0,514879655",1,1,0,1,1,0,0,"8,333333333"
467,GsC,SO,1803,T2,8,18,2,100,"628,32","-0,164661797",1,1,0,1,1,0,0,"2,5"
468,GsC,SE,1257,T2,8,37,2,200,"1256,64","-0,473312218",1,1,0,1,1,0,0,"2,777777778"
469,F,SO,1228,T2,8,38,2,50,"314,16","-0,497606056",1,1,0,1,1,1,1,"2,5"
471,F,SE,763,T2,8,8,2,10,"62,832","0,116939647",1,1,0,1,1,1,1,"2,083333333"
472,F,SE,569,T2,8,9,2,10,"62,832","0,065787124",1,1,0,1,1,1,1,"2,5"
473,GsC,SO,1725,T2,8,9,2,10,"62,832","0,065787124",1,1,0,1,1,0,0,"8,333333333"
474,F,SE,856,T2,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
475,GsC,SO,948,T2,8,12,2,100,"628,32","0,011429462",1,1,0,1,1,0,0,"0,961538462"
476,GsC,SE,1049,T2,8,36,2,100,"628,32","-0,465691793",1,1,0,1,1,0,0,"2,083333333"
477,GsC,SO,967,T2,8,38,2,200,"1256,64","-0,484894091",1,1,0,1,1,0,0,"2,777777778"
479,GsC,SE,319,T2,8,3,10,100,"3141,6","1,279666944",1,1,0,1,1,0,0,"1,388888889"
480,F,SE,622,T2,8,9,2,15,"94,248","0,090610708",1,1,0,1,1,1,1,"2,083333333"
481,F,SE,743,T2,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
482,GsC,SO,1832,T2,8,12,2,50,"314,16","0,002996294",1,1,0,1,1,0,0,"8,333333333"
483,GsC,SO,1216,T2,8,16,2,50,"314,16","-0,121942442",1,1,0,1,1,0,0,1
484,GsC,SO,1431,T2,8,18,2,30,"188,496","-0,184090349",1,1,0,1,1,0,0,"6,25"
485,GsC,SO,1800,T2,8,23,2,100,"628,32","-0,271117128",1,1,0,1,1,0,0,"8,333333333"
486,GsC,SE,1025,T2,8,43,2,100,"628,32","-0,542857748",1,1,0,1,1,0,0,"2,5"
487,F,SE,914,T3,8,4,2,10,"62,832","0,417969642","0,5",2,0,"0,5","0,125",1,1,"6,25"
488,GsC,SO,1177,T3,8,5,2,5,"31,416","0,25411284",1,1,0,1,1,0,0,"6,25"
489,GsC,SO,1775,T3,8,9,5,50,"785,4","0,501515694",1,1,0,1,1,0,0,"2,272727273"
490,F,SE,875,T3,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
491,GsC,SE,1194,T3,8,19,2,50,"314,16","-0,196576061",1,2,1,"0,789473684","0,394736842",0,0,"1,388888889"
492,GsC,SO,1080,T3,8,26,2,100,"628,32","-0,32436264",1,2,1,"0,884615385","0,442307692",0,0,"0,694444444"
493,F,SE,791,T3,8,3,2,30,"188,496","0,594060901","0,333333333",2,0,"0,666666667","0,111111111",1,1,"6,25"
494,GsC,SO,1151,T3,8,7,2,5,"31,416","0,107984804",1,1,0,1,1,0,0,"12,5"
495,GsC,SE,1372,T3,8,9,2,5,"31,416","-0,001159666",1,1,0,1,1,0,0,"1,785714286"
496,F,SE,961,T3,8,11,2,30,"188,496","0,029789471",1,1,0,1,1,1,1,"1,5625"
497,GsC,SE,1027,T3,8,11,5,100,"1570,8","0,434568904",1,1,0,1,1,0,0,"0,520833333"
498,GsC,SO,1268,T3,8,15,5,50,"785,4","0,279666944",1,1,0,1,1,0,0,"12,5"
499,GsC,SE,951,T3,8,21,2,100,"628,32","-0,231608587",1,1,0,1,1,0,0,5
500,GsC,SO,1445,T3,8,22,5,20,"314,16","0,057818194",1,1,0,1,1,0,0,"12,5"
501,GsC,SE,853,T3,8,2,2,5,"31,416","0,652052848",1,1,0,1,1,0,0,"8,333333333"
502,GsC,SO,1104,T3,8,2,20,20,"1256,64","1,497150888",1,1,0,1,1,0,0,"0,815217391"
503,GsC,SE,1608,T3,8,2,2,2,"12,5664","0,497150888",1,1,0,1,1,0,0,"1,388888889"
504,F,SE,1270,T3,8,9,2,10,"62,832","0,065787124",1,1,0,1,1,1,1,"2,5"
505,F,SE,941,T3,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
506,GsC,SE,1108,T3,8,15,2,50,"314,16","-0,093913719","0,933333333",3,1,"0,866666667","0,26962963",0,0,"0,78125"
507,GsC,SO,1381,T3,8,17,5,20,"314,16","0,169791954","0,823529412",2,0,"0,823529412","0,339100346",0,0,"1,136363636"
508,GsC,SO,1783,T3,8,18,5,50,"785,4","0,200485698",1,1,0,1,1,0,0,1
509,GsC,SO,856,T3,8,2,10,10,"314,16","1,196120893",1,1,0,1,1,0,0,"2,5"
510,F,SE,1085,T3,8,9,2,10,"62,832","0,065787124","0,888888889",2,0,"0,888888889","0,395061728",1,1,"4,166666667"
511,GsC,SE,923,T3,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,0,0,"12,5"
512,F,SE,1090,T3,8,11,2,30,"188,496","0,029789471","0,181818182",2,0,"0,818181818","0,074380165",1,1,"4,166666667"
513,GsC,SO,1872,T3,8,14,10,50,"1570,8","0,572871602",1,2,0,"0,857142857","0,428571429",0,0,"0,833333333"
515,GsC,SO,851,T3,8,2,5,30,"471,24","1,129174103","0,5",2,0,"0,5","0,125",0,0,"0,595238095"
516,GsC,SE,1223,T3,8,4,2,10,"62,832","0,417969642",1,1,0,1,1,0,0,"0,833333333"
517,F,SE,1007,T3,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
518,GsC,SO,1816,T3,8,11,10,50,"1570,8","0,677606953",1,1,0,1,1,0,0,"2,272727273"
519,GsC,SE,1312,T3,8,27,2,100,"628,32","-0,340753056",1,2,1,"0,925925926","0,462962963",0,0,"6,25"
520,GsC,SO,1808,T3,8,36,10,30,"942,48","0,116939647",1,1,0,1,1,0,0,"12,5"
521,GsC,SO,852,T3,8,2,5,5,"78,54","0,895090897","0,5",2,0,"0,5","0,125",0,0,"0,657894737"
522,GsC,SE,1265,T3,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,0,0,"1,470588235"
523,GsC,SE,683,T3,8,4,2,10,"62,832","0,417969642",1,1,0,1,1,0,0,"0,806451613"
524,F,SE,1164,T3,8,6,2,10,"62,832","0,241878383",1,1,0,1,1,1,1,"1,785714286"
525,F,SE,900,T3,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
526,GsC,SE,1165,T3,8,27,2,100,"628,32","-0,340753056",1,2,1,"0,888888889","0,444444444",0,0,"0,595238095"
527,GsC,SO,1808,T3,8,36,2,30,"188,496","-0,485120345",1,2,1,"0,888888889","0,444444444",0,0,"0,657894737"
528,GsC,SO,1033,T4,8,3,5,15,"235,62","0,895090897",1,1,0,1,1,0,0,"1,041666667"
529,GsC,SE,1257,T4,8,5,2,10,"62,832","0,321059629",1,1,0,1,1,0,0,"2,272727273"
530,F,SE,538,T4,8,9,2,5,"31,416","-0,001159666",1,1,0,1,1,1,1,"2,5"
531,F,SE,961,T4,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
532,GsC,SO,1124,T4,8,16,2,100,"628,32","-0,113509275","0,625",2,0,"0,625","0,1953125",0,0,"0,390625"
533,GsC,SE,946,T4,8,36,5,5,"78,54","-0,360181608",1,3,1,"0,916666667","0,305555556",0,0,"0,887573964"
534,GsC,SE,1116,T4,8,5,2,50,"314,16","0,383207536",1,2,1,"0,8","0,4",0,0,"1,25"
535,GsC,SO,1315,T4,8,5,5,30,"471,24","0,731234094",1,1,0,1,1,0,0,"1,041666667"
536,GsC,SO,1291,T4,8,8,2,20,"125,664","0,154728207",1,1,0,1,1,0,0,"1,923076923"
537,F,SE,511,T4,8,10,2,10,"62,832","0,020029634","0,9",2,0,"0,9","0,405",1,1,"4,166666667"
538,F,SE,757,T4,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
539,GsC,SO,1016,T4,8,14,2,50,"314,16","-0,063950495","0,785714286",2,0,"0,785714286","0,308673469",0,0,"1,388888889"
540,GsC,SE,1196,T4,8,32,2,100,"628,32","-0,41453927",1,1,0,1,1,0,0,"1,041666667"
542,GsC,SE,1263,T4,8,2,20,20,"1256,64","1,497150888",1,1,0,1,1,0,0,"0,815217391"
543,GsC,SO,1032,T4,8,5,2,30,"188,496","0,372212152",1,1,0,1,1,0,0,"2,083333333"
544,F,SE,934,T4,8,11,2,15,"94,248","0,003460532",1,1,0,1,1,1,1,"2,083333333"
545,GsC,SO,1004,T4,8,15,2,100,"628,32","-0,085480551","0,466666667",2,0,"0,533333333","0,124444444",0,0,"0,480769231"
546,GsC,SE,1143,T4,8,23,5,100,"1570,8","0,114233753",1,1,0,1,1,0,0,"6,25"
548,GsC,SE,1123,T4,8,3,20,100,"6283,2","1,542908379",1,1,0,1,1,0,0,"1,136363636"
549,GsC,SO,1013,T4,8,5,2,30,"188,496","0,372212152",1,1,0,1,1,0,0,"2,083333333"
550,F,SE,649,T4,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
551,GsC,SE,1224,T4,8,16,5,100,"1570,8","0,271841607",1,1,0,1,1,0,0,"2,083333333"
552,GsC,SO,1038,T4,8,18,2,100,"628,32","-0,164661797","0,888888889",2,0,"0,888888889","0,395061728",0,0,"0,543478261"
553,GsC,SO,1336,T4,8,22,5,150,"2356,2","0,140487768",1,2,1,"0,863636364","0,431818182",0,0,"0,833333333"
554,GsC,SO,1028,T4,8,5,2,40,"251,328","0,379051576",1,1,0,1,1,0,0,"0,925925926"
555,GsC,SE,1161,T5,8,10,2,20,"125,664","0,057818194",1,1,0,1,1,0,0,"2,777777778"
556,F,SE,961,T5,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
557,GsC,SO,1025,T4,8,16,2,180,"1130,976","-0,109707986",1,1,0,1,1,0,0,"12,5"
558,GsC,SE,1115,T5,8,18,5,100,"1570,8","0,220689084",1,1,0,1,1,0,0,"2,272727273"
559,GsC,SO,1059,T4,8,19,2,200,"1256,64","-0,183864095",1,1,0,1,1,0,0,"0,961538462"
561,GsC,SE,811,T5,8,2,5,5,"78,54","0,895090897",1,1,0,1,1,0,0,"1,470588235"
562,GsC,SE,454,T5,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,0,0,"1,666666667"
563,GsC,SO,1032,T5,8,5,2,200,"1256,64","0,395919501",1,1,0,1,1,0,0,"1,388888889"
564,F,SE,629,T5,8,7,2,10,"62,832","0,174931594",1,2,0,"0,857142857","0,428571429",1,1,"4,166666667"
565,GsC,SE,1153,T5,8,10,2,100,"628,32","0,090610708",1,1,0,1,1,0,0,"2,5"
566,GsC,SO,980,T5,8,15,1,150,"471,24","-0,380796063",1,1,0,1,1,0,0,5
567,GsC,SE,1107,T5,8,15,2,50,"314,16","-0,093913719",1,1,0,1,1,0,0,"0,714285714"
568,GsC,SO,1219,T5,8,18,2,60,"376,992","-0,170302065",1,1,0,1,1,0,0,"0,714285714"
570,GsC,SE,1269,T5,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,0,0,"1,666666667"
571,F,SE,623,T5,8,9,2,20,"125,664","0,103575685",1,1,0,1,1,3,1,"1,785714286"
572,F,SE,724,T5,8,11,2,10,"62,832","-0,021363052",1,1,0,1,1,1,1,"2,5"
573,GsC,SE,1231,T5,8,12,2,50,"314,16","0,002996294",1,1,0,1,1,0,0,"8,333333333"
574,GsC,SO,725,T5,8,14,1,150,"471,24","-0,35083284",1,1,0,1,1,0,0,"0,675675676"
575,GsC,SO,1523,T5,8,27,2,150,"942,48","-0,337905213",1,2,1,"0,851851852","0,425925926",0,0,"0,961538462"
576,GsC,SE,1292,T5,8,35,2,100,"628,32","-0,453457337",1,2,1,"0,942857143","0,471428571",0,0,5
577,GsC,SE,641,T5,8,4,5,10,"157,08","0,718999638",1,1,0,1,1,0,0,"4,166666667"
578,GsC,SE,1224,T5,8,5,2,10,"62,832","0,321059629",1,1,0,1,1,0,0,"2,083333333"
579,F,SE,697,T5,8,9,5,15,"235,62","0,417969642",1,1,0,1,1,3,1,"1,785714286"
580,GsC,SE,1266,T5,8,12,2,30,"188,496","-0,00799909",1,1,0,1,1,0,0,"2,083333333"
581,GsC,SO,1522,T5,8,14,2,50,"314,16","-0,063950495",1,2,0,"0,857142857","0,428571429",0,0,"0,892857143"
582,GsC,SO,808,T5,8,19,1,80,"251,328","-0,485967749",1,1,0,1,1,0,0,"12,5"
583,GsC,SE,736,T5,8,3,2,10,"62,832","0,542908379",1,1,0,1,1,0,0,"6,25"
584,GsC,SE,1325,T5,8,6,2,50,"314,16","0,30402629",1,1,0,1,1,0,0,"0,833333333"
585,F,SE,662,T5,8,9,5,10,"157,08","0,36681712",1,2,0,"0,888888889","0,444444444",3,1,"4,166666667"
586,GsC,SO,697,T5,8,24,5,5,"78,54","-0,184090349",1,2,0,"0,916666667","0,458333333",0,0,"0,328947368"
588,GsC,SO,599,T1,8,3,2,5,"31,416","0,475961589","0,333333333",2,0,"0,666666667","0,111111111",0,0,"0,347222222"
589,F,SE,532,T1,8,11,5,30,"471,24","0,388811413",1,1,0,1,1,1,1,"1,388888889"
591,GsC,SO,731,T1,8,3,2,50,"314,16","0,605056286","0,333333333",2,0,"0,666666667","0,111111111",0,0,"4,166666667"
592,F,SE,611,T1,8,11,2,30,"188,496","0,029789471",1,2,0,"0,909090909","0,454545455",1,1,"4,166666667"
593,GsC,SO,856,T1,8,2,50,50,7854,"1,895090897",1,1,0,1,1,0,0,"0,980392157"
594,GsC,SO,879,T1,8,3,5,50,"785,4","0,978636948",1,1,0,1,1,0,0,"1,704545455"
595,F,SE,782,T1,8,8,2,30,"188,496","0,168092169",1,1,0,1,1,1,1,"1,388888889"
596,F,SE,679,T1,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
597,GsC,SO,955,T1,8,17,2,50,"314,16","-0,148271381",1,1,0,1,1,0,0,"1,136363636"
599,GsC,SO,821,T1,8,2,10,10,"314,16","1,196120893",1,1,0,1,1,0,0,"3,125"
600,F,SE,476,T1,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,1,1,"1,5625"
601,GsC,SO,1015,T1,8,3,2,10,"62,832","0,542908379",1,1,0,1,1,0,0,"6,25"
602,F,SE,787,T1,8,9,5,30,"471,24","0,475961589",1,1,0,1,1,1,1,"1,388888889"
603,F,SE,688,T1,8,11,2,50,"314,16","0,040784855",1,1,0,1,1,1,1,"1,136363636"
604,F,SO,1079,T1,8,11,5,50,"785,4","0,414365518",1,1,0,1,1,1,1,"1,136363636"
605,F,SO,862,T1,8,24,2,50,"314,16","-0,298033701",1,1,0,1,1,2,1,"1,785714286"
607,F,SE,635,T1,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,1,1,"1,5625"
608,GsC,SO,808,T1,8,3,2,10,"62,832","0,542908379",1,1,0,1,1,0,0,"6,25"
609,GsC,SE,1162,T1,8,3,2,10,"62,832","0,542908379",1,1,0,1,1,0,0,"6,25"
610,GsC,SE,1737,T1,8,3,10,50,"1570,8","1,241878383",1,1,0,1,1,0,0,"1,209677419"
611,F,SE,697,T1,8,11,2,30,"188,496","0,029789471",1,1,0,1,1,1,1,"1,5625"
612,F,SO,1239,T1,8,11,5,30,"471,24","0,388811413",1,1,0,1,1,1,1,"1,388888889"
613,F,SO,814,T1,8,13,2,20,"125,664","-0,056125158",1,2,1,"0,846153846","0,423076923",1,1,"4,166666667"
614,F,SO,826,T1,8,24,2,50,"314,16","-0,298033701",1,2,0,"0,75","0,375",2,1,"6,25"
616,F,SE,637,T1,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,1,1,"1,5625"
617,GsC,SO,966,T1,8,3,2,5,"31,416","0,475961589",1,1,0,1,1,0,0,"1,666666667"
618,F,SO,788,T1,8,5,2,10,"62,832","0,321059629",1,1,0,1,1,1,1,"1,785714286"
619,F,SE,751,T1,8,11,2,30,"188,496","0,029789471",1,1,0,1,1,1,1,"1,5625"
620,F,SO,1068,T1,8,11,5,20,"314,16","0,35884819",1,1,0,1,1,1,1,"1,785714286"
621,F,SO,766,T1,8,26,2,50,"314,16","-0,332795808",1,2,0,"0,846153846","0,423076923",2,1,"4,166666667"
623,GsC,SO,749,T2,8,3,50,100,15708,"1,843938374",1,1,0,1,1,0,0,"1,785714286"
624,GsC,SO,1055,T2,8,4,5,20,"314,16","0,798180884",1,1,0,1,1,0,0,"1,785714286"
625,F,SE,821,T2,8,11,2,50,"314,16","0,040784855","0,909090909",2,0,"0,909090909","0,41322314",1,1,"4,166666667"
626,F,SE,701,T2,8,12,2,30,"188,496","-0,00799909",1,2,0,"0,833333333","0,416666667",2,1,"4,166666667"
627,GsC,SE,1253,T2,8,18,2,100,"628,32","-0,164661797",1,1,0,1,1,0,0,"2,5"
628,GsC,SO,1524,T2,8,19,10,50,"1570,8","0,440246037",1,1,0,1,1,0,0,"0,675675676"
629,F,SO,1138,T2,8,46,5,50,"785,4","-0,206999629","0,956521739",3,0,"0,891304348","0,284183995",3,1,"4,166666667"
630,GsC,SE,1055,T2,8,4,5,20,"314,16","0,798180884",1,1,0,1,1,0,0,"1,785714286"
